id_venda,id_produto,nome_produto,quantidade,preco_unitario,data_venda
3809,105,Produto E,1,11.18,2024-11-15
3810,101,Produto A,10,40.13,2024-11-15
3811,103,Produto C,8,69.13,2024-11-30
3812,105,Produto E,8,52.92,2024-11-06
3813,105,Produto E,4,37.21,2024-11-17
3814,104,Produto D,7,78.28,2024-11-01
3815,103,Produto C,1,18.28,2024-11-13
3816,103,Produto C,1,35.84,2024-11-13
3817,103,Produto C,4,28.29,2024-11-17
3818,103,Produto C,8,55.69,2024-11-20
3819,101,Produto A,8,97.57,2024-11-10
3820,105,Produto E,8,23.45,2024-11-08
3821,102,Produto B,10,64.18,2024-11-11
3822,103,Produto C,3,5.6,2024-11-12
3823,104,Produto D,1,45.69,2024-11-27
3824,103,Produto C,6,69.65,2024-11-28
3825,102,Produto B,8,21.85,2024-11-12
3826,102,Produto B,2,50.3,2024-11-12
3827,101,Produto A,6,39.19,2024-11-02
3828,103,Produto C,9,23.38,2024-11-17
3829,102,Produto B,9,82.17,2024-11-28
3830,105,Produto E,8,39.99,2024-11-21
3831,102,Produto B,5,90.58,2024-11-14
3832,105,Produto E,2,30.72,2024-11-21
3833,104,Produto D,6,41.29,2024-11-18
3834,104,Produto D,7,70.51,2024-11-16
3835,102,Produto B,5,45.52,2024-11-11
3836,105,Produto E,3,37.42,2024-11-26
3837,101,Produto A,5,33.31,2024-11-29
3838,105,Produto E,5,51.65,2024-11-01
3839,101,Produto A,7,62.27,2024-11-20
3840,102,Produto B,10,96.06,2024-11-21
3841,101,Produto A,9,53.61,2024-11-22
3842,101,Produto A,5,23.44,2024-12-01
3843,104,Produto D,1,36.85,2024-11-10
3844,101,Produto A,5,98.32,2024-11-28
3845,105,Produto E,8,90.96,2024-11-02
3846,103,Produto C,2,37.37,2024-11-24
3847,104,Produto D,1,25.74,2024-11-24
3848,103,Produto C,10,73.51,2024-11-14
3849,101,Produto A,4,63.06,2024-11-22
3850,103,Produto C,5,73.35,2024-11-25
3851,103,Produto C,2,34.33,2024-11-30
3852,103,Produto C,1,98.57,2024-11-07
3853,104,Produto D,3,51.23,2024-11-13
3854,102,Produto B,5,92.03,2024-11-28
3855,101,Produto A,1,87.42,2024-11-05
3856,104,Produto D,3,19.16,2024-11-12
3857,103,Produto C,7,48.77,2024-11-01
3858,102,Produto B,1,75.49,2024-11-23
3859,104,Produto D,4,76.89,2024-11-09
3860,103,Produto C,10,11.8,2024-11-02
3861,101,Produto A,4,35.7,2024-11-28
3862,105,Produto E,7,7.25,2024-11-17
3863,103,Produto C,6,87.57,2024-11-07
3864,101,Produto A,5,76.45,2024-11-30
3865,104,Produto D,2,69.52,2024-11-24
3866,104,Produto D,5,43.72,2024-11-16
3867,105,Produto E,7,79.99,2024-11-22
3868,102,Produto B,3,90.02,2024-11-16
3869,104,Produto D,3,8.2,2024-11-24
3870,101,Produto A,2,9.18,2024-11-02
3871,104,Produto D,6,6.97,2024-11-11
3872,105,Produto E,6,32.27,2024-11-14
3873,105,Produto E,10,17.26,2024-11-17
3874,102,Produto B,4,68.67,2024-11-01
3875,101,Produto A,6,86.61,2024-11-01
3876,103,Produto C,3,70.84,2024-11-28
3877,103,Produto C,7,94.99,2024-11-13
3878,101,Produto A,8,40.35,2024-11-09
3879,102,Produto B,2,60.92,2024-11-09
3880,102,Produto B,9,55.65,2024-11-02
3881,105,Produto E,3,9.63,2024-11-12
3882,102,Produto B,3,18.19,2024-12-01
3883,105,Produto E,6,39.4,2024-12-01
3884,102,Produto B,8,51.54,2024-11-04
3885,105,Produto E,3,33.21,2024-11-12
3886,105,Produto E,10,35.37,2024-11-01
3887,104,Produto D,9,17.95,2024-11-02
3888,104,Produto D,3,86.28,2024-11-03
3889,104,Produto D,9,32.59,2024-11-14
3890,104,Produto D,1,51.71,2024-12-01
3891,102,Produto B,6,8.85,2024-11-11
3892,103,Produto C,9,92.83,2024-11-24
3893,105,Produto E,2,43.7,2024-11-15
3894,103,Produto C,1,43.9,2024-11-02
3895,102,Produto B,3,66.3,2024-11-19
3896,104,Produto D,9,38.39,2024-12-01
3897,105,Produto E,7,63.73,2024-11-20
3898,103,Produto C,4,77.99,2024-11-25
3899,104,Produto D,3,83.82,2024-11-29
3900,105,Produto E,2,90.7,2024-11-12
3901,105,Produto E,4,33.46,2024-11-19
3902,105,Produto E,8,10.65,2024-11-10
3903,101,Produto A,2,76.41,2024-11-22
3904,103,Produto C,5,13.39,2024-11-06
3905,105,Produto E,2,93.95,2024-11-27
3906,104,Produto D,6,79.41,2024-11-01
3907,102,Produto B,8,30.87,2024-11-09
3908,105,Produto E,2,75.46,2024-11-13
3909,105,Produto E,3,8.9,2024-11-22
3910,104,Produto D,6,47.62,2024-11-06
3911,105,Produto E,9,55.4,2024-11-17
3912,103,Produto C,5,97.04,2024-12-01
3913,101,Produto A,3,88.04,2024-11-03
3914,105,Produto E,1,22.47,2024-11-21
3915,104,Produto D,6,21.44,2024-11-24
3916,105,Produto E,8,38.21,2024-11-16
3917,103,Produto C,2,12.54,2024-11-09
3918,102,Produto B,1,96.08,2024-12-01
3919,101,Produto A,1,31.58,2024-11-29
3920,105,Produto E,2,83.3,2024-11-19
3921,105,Produto E,2,70.73,2024-11-21
3922,105,Produto E,6,93.68,2024-11-07
3923,103,Produto C,8,74.81,2024-11-15
3924,104,Produto D,1,22.16,2024-11-13
3925,101,Produto A,8,64.56,2024-11-24
3926,105,Produto E,8,48.36,2024-11-30
3927,103,Produto C,4,50.28,2024-11-09
3928,103,Produto C,7,69.8,2024-11-01
3929,105,Produto E,5,70.32,2024-11-13
3930,103,Produto C,9,43.16,2024-11-20
3931,101,Produto A,7,65.77,2024-11-21
3932,102,Produto B,7,80.6,2024-12-01
3933,101,Produto A,4,11.85,2024-11-14
3934,102,Produto B,7,82.75,2024-11-20
3935,105,Produto E,4,12.88,2024-11-28
3936,104,Produto D,7,97.54,2024-11-14
3937,104,Produto D,4,95.95,2024-11-11
3938,104,Produto D,9,26.75,2024-11-11
3939,101,Produto A,1,24.15,2024-11-20
3940,102,Produto B,8,43.29,2024-11-09
3941,103,Produto C,6,35.47,2024-11-01
3942,105,Produto E,2,50.27,2024-11-18
3943,105,Produto E,8,92.01,2024-11-30
3944,103,Produto C,5,19.9,2024-11-27
3945,102,Produto B,3,29.62,2024-11-29
3946,105,Produto E,5,10.17,2024-11-17
3947,105,Produto E,1,65.67,2024-11-09
3948,102,Produto B,9,93.73,2024-11-24
3949,104,Produto D,3,8.0,2024-11-18
3950,103,Produto C,8,16.08,2024-11-25
3951,105,Produto E,1,62.47,2024-11-23
3952,104,Produto D,1,67.43,2024-11-26
3953,104,Produto D,4,95.43,2024-11-24
3954,103,Produto C,9,22.46,2024-11-28
3955,102,Produto B,5,6.48,2024-11-30
3956,104,Produto D,8,63.56,2024-11-28
3957,105,Produto E,2,45.14,2024-11-21
3958,103,Produto C,6,94.18,2024-11-22
3959,102,Produto B,2,76.76,2024-11-15
3960,101,Produto A,1,91.88,2024-11-13
3961,105,Produto E,7,62.98,2024-11-24
3962,104,Produto D,6,30.66,2024-11-23
3963,102,Produto B,1,31.12,2024-11-02
3964,105,Produto E,7,71.29,2024-11-19
3965,103,Produto C,7,23.11,2024-11-24
3966,105,Produto E,7,59.3,2024-11-14
3967,105,Produto E,9,84.19,2024-11-25
3968,103,Produto C,2,87.49,2024-11-04
3969,103,Produto C,3,7.4,2024-12-01
3970,102,Produto B,4,38.53,2024-11-02
3971,104,Produto D,10,74.58,2024-11-29
3972,101,Produto A,4,22.4,2024-11-07
3973,105,Produto E,1,90.08,2024-11-02
3974,104,Produto D,1,84.36,2024-11-11
3975,105,Produto E,9,5.08,2024-11-19
3976,103,Produto C,7,50.7,2024-11-28
3977,105,Produto E,7,42.36,2024-11-20
3978,104,Produto D,9,59.37,2024-11-26
3979,101,Produto A,4,80.64,2024-11-12
3980,102,Produto B,1,97.91,2024-11-30
3981,103,Produto C,10,13.78,2024-11-01
3982,102,Produto B,7,77.91,2024-11-30
3983,103,Produto C,6,90.93,2024-11-21
3984,101,Produto A,1,95.58,2024-11-06
3985,104,Produto D,6,51.5,2024-11-02
3986,102,Produto B,1,80.43,2024-11-07
3987,104,Produto D,3,61.79,2024-11-18
3988,104,Produto D,4,16.15,2024-11-20
3989,102,Produto B,8,12.04,2024-11-24
3990,104,Produto D,1,62.27,2024-12-01
3991,105,Produto E,10,12.14,2024-11-24
3992,101,Produto A,2,68.52,2024-11-11
3993,105,Produto E,10,79.27,2024-11-28
3994,103,Produto C,7,18.37,2024-11-20
3995,104,Produto D,8,23.0,2024-11-01
3996,103,Produto C,1,51.89,2024-11-16
3997,104,Produto D,4,43.54,2024-11-27
3998,103,Produto C,6,22.09,2024-11-05
3999,103,Produto C,3,90.17,2024-11-28
4000,101,Produto A,4,30.32,2024-11-23
4001,102,Produto B,5,10.89,2024-11-09
4002,105,Produto E,6,68.78,2024-11-21
4003,101,Produto A,4,65.06,2024-11-13
4004,105,Produto E,6,31.36,2024-11-05
4005,103,Produto C,7,67.56,2024-11-03
4006,102,Produto B,6,23.54,2024-11-20
4007,101,Produto A,3,21.16,2024-11-14
4008,105,Produto E,10,29.0,2024-11-28
4009,101,Produto A,6,54.38,2024-11-12
4010,103,Produto C,4,96.74,2024-11-11
4011,103,Produto C,1,60.2,2024-11-14
4012,105,Produto E,1,21.67,2024-11-15
4013,102,Produto B,5,78.0,2024-11-29
4014,104,Produto D,2,96.07,2024-11-16
4015,101,Produto A,6,78.59,2024-11-14
4016,102,Produto B,4,92.85,2024-11-03
4017,105,Produto E,10,56.27,2024-11-04
4018,102,Produto B,1,64.56,2024-11-17
4019,103,Produto C,10,96.19,2024-11-20
4020,104,Produto D,1,90.02,2024-11-28
4021,103,Produto C,5,40.31,2024-11-14
4022,101,Produto A,6,77.32,2024-11-10
4023,104,Produto D,6,91.13,2024-11-11
4024,104,Produto D,1,27.42,2024-11-16
4025,105,Produto E,10,77.08,2024-11-13
4026,102,Produto B,3,94.13,2024-11-05
4027,102,Produto B,9,15.63,2024-11-22
4028,101,Produto A,7,95.77,2024-11-20
4029,101,Produto A,4,75.19,2024-11-25
4030,104,Produto D,7,99.15,2024-11-05
4031,104,Produto D,7,89.32,2024-11-04
4032,104,Produto D,9,28.91,2024-11-26
4033,102,Produto B,9,76.7,2024-11-27
4034,104,Produto D,5,8.57,2024-11-11
4035,105,Produto E,4,7.87,2024-12-01
4036,103,Produto C,1,18.78,2024-11-18
4037,103,Produto C,7,43.36,2024-11-03
4038,105,Produto E,6,25.62,2024-11-22
4039,103,Produto C,4,35.94,2024-11-11
4040,104,Produto D,2,13.74,2024-11-15
4041,105,Produto E,1,65.01,2024-11-13
4042,103,Produto C,1,40.68,2024-11-02
4043,104,Produto D,8,55.86,2024-11-20
4044,105,Produto E,3,61.76,2024-11-21
4045,104,Produto D,8,81.46,2024-11-03
4046,101,Produto A,6,57.57,2024-11-16
4047,104,Produto D,3,7.28,2024-11-03
4048,104,Produto D,7,53.72,2024-11-19
4049,105,Produto E,8,99.26,2024-11-03
4050,103,Produto C,9,31.02,2024-11-30
4051,103,Produto C,6,59.65,2024-11-17
4052,105,Produto E,5,65.92,2024-11-22
4053,104,Produto D,1,17.92,2024-11-29
4054,105,Produto E,9,75.5,2024-11-07
4055,101,Produto A,6,60.87,2024-11-19
4056,104,Produto D,6,25.48,2024-11-19
4057,103,Produto C,3,85.28,2024-11-03
4058,104,Produto D,1,31.11,2024-11-13
4059,105,Produto E,4,88.93,2024-11-14
4060,102,Produto B,8,53.22,2024-11-06
4061,101,Produto A,4,64.62,2024-11-10
4062,104,Produto D,8,87.41,2024-11-18
4063,103,Produto C,9,54.1,2024-11-29
4064,105,Produto E,3,30.9,2024-11-30
4065,104,Produto D,10,39.58,2024-11-17
4066,105,Produto E,10,94.09,2024-11-26
4067,102,Produto B,7,65.06,2024-11-16
4068,101,Produto A,1,97.69,2024-11-28
4069,104,Produto D,6,50.21,2024-11-11
4070,105,Produto E,10,46.35,2024-11-06
4071,103,Produto C,8,15.62,2024-11-07
4072,105,Produto E,1,92.5,2024-11-22
4073,102,Produto B,9,54.76,2024-11-12
4074,103,Produto C,8,58.09,2024-11-20
4075,104,Produto D,2,55.26,2024-11-03
4076,102,Produto B,7,98.26,2024-11-05
4077,104,Produto D,5,75.62,2024-11-05
4078,103,Produto C,3,39.1,2024-11-14
4079,104,Produto D,2,90.23,2024-11-01
4080,102,Produto B,5,34.15,2024-11-04
4081,102,Produto B,5,98.42,2024-11-04
4082,103,Produto C,3,48.9,2024-11-07
4083,105,Produto E,5,43.16,2024-11-07
4084,104,Produto D,2,37.6,2024-11-30
4085,101,Produto A,2,86.42,2024-11-13
4086,101,Produto A,4,26.96,2024-11-27
4087,101,Produto A,1,36.55,2024-11-14
4088,102,Produto B,1,42.4,2024-11-04
4089,102,Produto B,4,38.32,2024-11-19
4090,104,Produto D,10,69.08,2024-11-11
4091,101,Produto A,5,61.15,2024-11-12
4092,101,Produto A,10,23.52,2024-11-27
4093,103,Produto C,5,39.44,2024-11-12
4094,102,Produto B,5,15.95,2024-11-01
4095,101,Produto A,1,87.34,2024-11-19
4096,104,Produto D,7,56.35,2024-11-27
4097,105,Produto E,3,43.63,2024-11-23
4098,101,Produto A,9,81.42,2024-11-09
4099,103,Produto C,10,86.7,2024-11-12
4100,105,Produto E,5,59.96,2024-11-23
4101,103,Produto C,7,51.04,2024-11-19
4102,104,Produto D,1,16.64,2024-11-18
4103,102,Produto B,4,89.94,2024-11-25
4104,101,Produto A,6,78.81,2024-11-21
4105,101,Produto A,9,93.95,2024-11-23
4106,102,Produto B,4,38.92,2024-11-16
4107,104,Produto D,2,37.81,2024-11-28
4108,102,Produto B,3,13.36,2024-11-25
4109,102,Produto B,3,87.19,2024-11-19
4110,105,Produto E,7,48.02,2024-11-28
4111,102,Produto B,2,75.16,2024-11-12
4112,102,Produto B,3,29.44,2024-11-01
4113,105,Produto E,10,57.87,2024-12-01
4114,103,Produto C,8,76.26,2024-11-15
4115,101,Produto A,8,90.08,2024-11-22
4116,101,Produto A,1,31.66,2024-11-01
4117,105,Produto E,5,19.38,2024-11-27
4118,104,Produto D,5,31.39,2024-11-23
4119,105,Produto E,4,30.76,2024-11-25
4120,105,Produto E,6,91.2,2024-11-02
4121,102,Produto B,6,54.4,2024-11-19
4122,105,Produto E,7,70.83,2024-11-30
4123,102,Produto B,10,96.48,2024-11-26
4124,101,Produto A,2,46.42,2024-11-06
4125,103,Produto C,1,63.8,2024-11-04
4126,105,Produto E,9,13.11,2024-11-19
4127,103,Produto C,5,60.95,2024-11-11
4128,105,Produto E,10,89.39,2024-12-01
4129,103,Produto C,10,53.91,2024-11-06
4130,101,Produto A,4,51.22,2024-11-05
4131,104,Produto D,2,29.19,2024-11-06
4132,105,Produto E,4,86.88,2024-11-20
4133,105,Produto E,5,98.78,2024-11-11
4134,102,Produto B,7,65.08,2024-11-13
4135,105,Produto E,10,21.98,2024-11-29
4136,105,Produto E,3,94.59,2024-11-18
4137,101,Produto A,5,48.89,2024-11-01
4138,105,Produto E,4,68.35,2024-11-13
4139,103,Produto C,7,23.91,2024-11-05
4140,103,Produto C,1,76.73,2024-11-17
4141,103,Produto C,1,23.71,2024-11-13
4142,103,Produto C,6,84.87,2024-11-30
4143,104,Produto D,7,63.65,2024-11-07
4144,105,Produto E,9,52.46,2024-11-24
4145,103,Produto C,6,99.5,2024-11-29
4146,102,Produto B,5,45.94,2024-11-08
4147,101,Produto A,5,18.16,2024-11-10
4148,105,Produto E,9,52.81,2024-11-02
4149,101,Produto A,9,97.55,2024-11-25
4150,101,Produto A,6,64.33,2024-11-27
4151,104,Produto D,9,30.94,2024-11-01
4152,103,Produto C,1,68.49,2024-11-29
4153,102,Produto B,1,74.33,2024-11-04
4154,105,Produto E,4,18.82,2024-11-09
4155,102,Produto B,10,42.38,2024-11-21
4156,105,Produto E,6,84.47,2024-11-24
4157,103,Produto C,1,43.64,2024-11-08
4158,105,Produto E,4,75.88,2024-11-03
4159,104,Produto D,7,43.93,2024-11-14
4160,103,Produto C,4,5.07,2024-11-08
4161,104,Produto D,5,9.62,2024-11-03
4162,102,Produto B,10,46.23,2024-11-11
4163,104,Produto D,5,78.36,2024-11-24
4164,103,Produto C,6,50.4,2024-11-13
4165,102,Produto B,4,83.44,2024-11-28
4166,103,Produto C,9,7.1,2024-11-26
4167,103,Produto C,10,9.33,2024-11-07
4168,103,Produto C,4,34.89,2024-11-07
4169,104,Produto D,7,63.82,2024-11-14
4170,103,Produto C,6,22.21,2024-11-02
4171,104,Produto D,10,45.6,2024-11-06
4172,103,Produto C,3,99.85,2024-12-01
4173,102,Produto B,9,81.85,2024-11-25
4174,101,Produto A,5,96.5,2024-11-01
4175,104,Produto D,7,87.12,2024-11-25
4176,102,Produto B,8,38.54,2024-11-15
4177,104,Produto D,8,38.14,2024-11-28
4178,103,Produto C,10,78.28,2024-11-16
4179,102,Produto B,7,67.8,2024-11-17
4180,105,Produto E,5,33.37,2024-11-14
4181,105,Produto E,10,5.84,2024-11-24
4182,102,Produto B,4,62.97,2024-11-19
4183,102,Produto B,10,14.77,2024-11-26
4184,104,Produto D,2,12.03,2024-11-13
4185,101,Produto A,1,91.29,2024-11-11
4186,102,Produto B,5,28.72,2024-11-23
4187,105,Produto E,5,56.7,2024-11-29
4188,102,Produto B,2,23.07,2024-11-26
4189,104,Produto D,4,21.05,2024-11-03
4190,103,Produto C,9,97.96,2024-11-11
4191,103,Produto C,4,61.61,2024-11-12
4192,103,Produto C,9,90.36,2024-11-04
4193,103,Produto C,1,33.64,2024-11-01
4194,103,Produto C,6,58.33,2024-11-17
4195,103,Produto C,7,10.59,2024-11-02
4196,105,Produto E,1,75.15,2024-11-26
4197,104,Produto D,6,28.62,2024-11-10
4198,102,Produto B,3,58.79,2024-11-27
4199,101,Produto A,6,12.46,2024-11-23
4200,105,Produto E,6,34.02,2024-11-15
4201,102,Produto B,5,71.33,2024-11-03
4202,105,Produto E,9,59.3,2024-11-04
4203,103,Produto C,9,84.17,2024-11-04
4204,103,Produto C,1,34.85,2024-11-01
4205,103,Produto C,5,50.44,2024-12-01
4206,105,Produto E,10,79.02,2024-11-28
4207,105,Produto E,4,88.71,2024-11-19
4208,103,Produto C,1,6.92,2024-11-02
4209,101,Produto A,9,79.92,2024-11-08
4210,102,Produto B,10,20.91,2024-11-03
4211,103,Produto C,3,5.57,2024-11-02
4212,101,Produto A,8,31.47,2024-11-22
4213,103,Produto C,2,86.17,2024-11-07
4214,101,Produto A,5,79.33,2024-11-25
4215,102,Produto B,5,56.01,2024-11-18
4216,101,Produto A,9,96.82,2024-11-01
4217,101,Produto A,3,15.71,2024-11-10
4218,102,Produto B,4,78.68,2024-11-12
4219,103,Produto C,9,41.99,2024-11-08
4220,105,Produto E,2,32.66,2024-11-28
4221,102,Produto B,10,25.22,2024-11-27
4222,102,Produto B,4,6.57,2024-11-13
4223,101,Produto A,6,41.4,2024-11-22
4224,102,Produto B,6,47.54,2024-11-21
4225,103,Produto C,1,53.26,2024-11-09
4226,105,Produto E,6,93.22,2024-11-14
4227,104,Produto D,10,68.15,2024-11-04
4228,103,Produto C,9,95.05,2024-11-14
4229,102,Produto B,10,26.19,2024-11-17
4230,104,Produto D,3,10.01,2024-11-04
4231,104,Produto D,4,84.56,2024-11-09
4232,105,Produto E,2,22.37,2024-11-11
4233,105,Produto E,1,56.74,2024-11-30
4234,101,Produto A,10,92.42,2024-11-14
4235,101,Produto A,9,97.93,2024-11-30
4236,101,Produto A,2,29.66,2024-11-04
4237,104,Produto D,3,57.4,2024-11-22
4238,105,Produto E,1,71.45,2024-11-30
4239,103,Produto C,4,39.37,2024-11-23
4240,102,Produto B,3,6.77,2024-11-11
4241,103,Produto C,3,32.92,2024-11-18
4242,104,Produto D,7,37.88,2024-11-25
4243,102,Produto B,9,81.93,2024-11-29
4244,102,Produto B,3,8.34,2024-11-18
4245,104,Produto D,4,31.2,2024-11-30
4246,101,Produto A,3,90.69,2024-11-19
4247,105,Produto E,10,97.37,2024-11-17
4248,102,Produto B,3,79.36,2024-11-08
4249,101,Produto A,5,94.54,2024-11-29
4250,101,Produto A,5,89.27,2024-11-04
4251,103,Produto C,7,53.52,2024-11-18
4252,103,Produto C,9,90.0,2024-11-09
4253,101,Produto A,6,18.15,2024-11-18
4254,103,Produto C,5,54.49,2024-11-08
4255,102,Produto B,3,70.21,2024-11-01
4256,105,Produto E,10,52.78,2024-11-14
4257,105,Produto E,6,36.11,2024-11-04
4258,105,Produto E,10,37.07,2024-11-19
4259,101,Produto A,2,29.46,2024-11-13
4260,105,Produto E,7,43.0,2024-11-21
4261,103,Produto C,4,21.54,2024-11-25
4262,105,Produto E,5,36.37,2024-11-24
4263,104,Produto D,10,97.61,2024-11-06
4264,103,Produto C,3,79.75,2024-11-12
4265,102,Produto B,2,84.54,2024-11-14
4266,101,Produto A,6,79.9,2024-11-19
4267,103,Produto C,5,40.41,2024-11-23
4268,102,Produto B,1,16.49,2024-11-26
4269,102,Produto B,1,32.55,2024-11-25
4270,105,Produto E,2,86.71,2024-11-04
4271,102,Produto B,5,90.96,2024-11-18
4272,103,Produto C,8,98.87,2024-11-01
4273,102,Produto B,4,55.41,2024-11-27
4274,105,Produto E,10,10.47,2024-11-10
4275,101,Produto A,2,30.88,2024-11-21
4276,105,Produto E,8,9.71,2024-11-26
4277,101,Produto A,2,84.32,2024-11-12
4278,101,Produto A,1,73.36,2024-11-07
4279,102,Produto B,7,28.81,2024-11-10
4280,102,Produto B,1,84.72,2024-11-24
4281,102,Produto B,4,64.19,2024-11-11
4282,104,Produto D,3,35.89,2024-11-17
4283,105,Produto E,1,88.31,2024-11-03
4284,104,Produto D,10,25.05,2024-11-15
4285,101,Produto A,8,82.27,2024-11-25
4286,102,Produto B,10,82.6,2024-11-27
4287,105,Produto E,9,74.01,2024-11-07
4288,105,Produto E,1,90.54,2024-11-03
4289,105,Produto E,3,74.54,2024-11-17
4290,101,Produto A,9,75.13,2024-11-04
4291,104,Produto D,8,77.4,2024-11-22
4292,101,Produto A,5,67.86,2024-11-17
4293,101,Produto A,6,40.18,2024-11-05
4294,104,Produto D,8,70.79,2024-12-01
4295,105,Produto E,3,54.06,2024-11-15
4296,104,Produto D,6,60.63,2024-11-28
4297,104,Produto D,9,89.68,2024-11-21
4298,104,Produto D,10,29.24,2024-11-29
4299,103,Produto C,6,94.33,2024-11-06
4300,101,Produto A,3,13.78,2024-11-24
4301,103,Produto C,2,86.41,2024-11-14
4302,102,Produto B,1,79.27,2024-11-19
4303,105,Produto E,7,68.84,2024-11-24
4304,101,Produto A,10,8.33,2024-11-09
4305,105,Produto E,5,41.62,2024-11-14
4306,101,Produto A,8,40.18,2024-11-07
4307,104,Produto D,5,72.12,2024-11-28
4308,102,Produto B,10,34.36,2024-11-18
4309,105,Produto E,1,71.77,2024-11-05
4310,105,Produto E,3,70.81,2024-11-02
4311,102,Produto B,9,84.54,2024-11-12
4312,103,Produto C,7,84.63,2024-11-14
4313,103,Produto C,8,43.83,2024-11-11
4314,101,Produto A,9,88.49,2024-11-03
4315,102,Produto B,7,37.23,2024-11-05
4316,102,Produto B,7,10.31,2024-12-01
4317,103,Produto C,7,86.31,2024-11-13
4318,105,Produto E,7,12.88,2024-11-01
4319,105,Produto E,5,35.47,2024-11-26
4320,102,Produto B,1,14.96,2024-11-18
4321,104,Produto D,2,41.78,2024-11-26
4322,102,Produto B,9,45.54,2024-11-25
4323,103,Produto C,4,34.4,2024-11-18
4324,103,Produto C,2,58.1,2024-11-19
4325,104,Produto D,3,65.54,2024-11-28
4326,101,Produto A,8,29.32,2024-11-14
4327,102,Produto B,1,85.23,2024-11-10
4328,103,Produto C,7,98.9,2024-11-27
4329,104,Produto D,2,62.84,2024-11-18
4330,105,Produto E,1,24.17,2024-11-23
4331,103,Produto C,3,72.19,2024-11-01
4332,104,Produto D,6,10.77,2024-11-19
4333,105,Produto E,7,42.07,2024-11-07
4334,101,Produto A,7,86.62,2024-11-25
4335,105,Produto E,1,85.92,2024-11-08
4336,102,Produto B,4,24.97,2024-11-07
4337,104,Produto D,9,21.04,2024-11-17
4338,103,Produto C,9,18.6,2024-11-16
4339,104,Produto D,9,13.96,2024-11-17
4340,104,Produto D,6,21.06,2024-11-17
4341,105,Produto E,7,84.31,2024-11-14
4342,103,Produto C,7,73.66,2024-11-15
4343,103,Produto C,5,14.65,2024-11-14
4344,104,Produto D,1,83.18,2024-11-06
4345,102,Produto B,9,83.28,2024-11-22
4346,105,Produto E,2,6.63,2024-11-18
4347,104,Produto D,4,96.53,2024-11-27
4348,105,Produto E,9,61.32,2024-11-02
4349,103,Produto C,7,19.01,2024-11-21
4350,103,Produto C,5,80.89,2024-11-25
4351,105,Produto E,2,91.97,2024-11-15
4352,101,Produto A,5,21.26,2024-11-28
4353,103,Produto C,5,93.67,2024-11-30
4354,101,Produto A,10,14.98,2024-11-30
4355,102,Produto B,5,83.71,2024-11-30
4356,102,Produto B,6,14.16,2024-11-18
4357,105,Produto E,3,51.31,2024-11-25
4358,104,Produto D,4,8.74,2024-11-07
4359,101,Produto A,1,11.72,2024-11-19
4360,105,Produto E,9,38.98,2024-11-03
4361,103,Produto C,7,35.95,2024-11-21
4362,104,Produto D,5,31.42,2024-11-06
4363,105,Produto E,1,54.26,2024-11-24
4364,105,Produto E,9,33.95,2024-11-05
4365,101,Produto A,10,89.84,2024-11-01
4366,101,Produto A,6,9.26,2024-11-21
4367,104,Produto D,5,73.47,2024-11-12
4368,104,Produto D,3,47.92,2024-11-27
4369,105,Produto E,7,10.69,2024-11-14
4370,101,Produto A,1,5.27,2024-11-06
4371,105,Produto E,10,43.59,2024-11-29
4372,105,Produto E,8,27.28,2024-11-13
4373,103,Produto C,5,81.72,2024-11-12
4374,102,Produto B,4,12.06,2024-11-21
4375,103,Produto C,9,12.27,2024-11-21
4376,102,Produto B,2,28.64,2024-11-01
4377,102,Produto B,1,27.09,2024-11-12
4378,105,Produto E,9,11.05,2024-11-04
4379,102,Produto B,7,91.95,2024-11-17
4380,102,Produto B,10,58.77,2024-11-26
4381,105,Produto E,5,8.12,2024-11-01
4382,101,Produto A,7,15.69,2024-11-15
4383,103,Produto C,3,73.73,2024-11-14
4384,103,Produto C,3,99.52,2024-12-01
4385,101,Produto A,9,75.77,2024-11-05
4386,104,Produto D,8,28.78,2024-11-27
4387,102,Produto B,7,94.54,2024-11-09
4388,105,Produto E,7,6.88,2024-11-06
4389,102,Produto B,6,12.04,2024-11-25
4390,105,Produto E,2,51.11,2024-11-23
4391,103,Produto C,9,84.05,2024-11-24
4392,102,Produto B,3,50.6,2024-11-10
4393,101,Produto A,9,11.17,2024-11-18
4394,101,Produto A,9,85.18,2024-11-25
4395,103,Produto C,8,55.97,2024-11-06
4396,103,Produto C,5,6.3,2024-11-23
4397,102,Produto B,6,44.5,2024-11-27
4398,105,Produto E,6,93.01,2024-11-18
4399,103,Produto C,4,25.42,2024-11-20
4400,101,Produto A,6,93.42,2024-11-03
4401,104,Produto D,3,31.39,2024-11-04
4402,104,Produto D,4,24.09,2024-11-08
4403,103,Produto C,1,56.65,2024-11-17
4404,104,Produto D,7,25.61,2024-11-24
4405,105,Produto E,4,44.15,2024-11-24
4406,104,Produto D,2,84.95,2024-11-19
4407,101,Produto A,7,60.19,2024-11-06
4408,101,Produto A,2,17.06,2024-11-04
4409,104,Produto D,2,59.8,2024-11-14
4410,102,Produto B,2,22.52,2024-11-05
4411,104,Produto D,6,15.7,2024-11-02
4412,105,Produto E,7,35.83,2024-11-07
4413,101,Produto A,4,83.04,2024-12-01
4414,102,Produto B,3,44.79,2024-11-11
4415,102,Produto B,10,35.33,2024-11-28
