Produto,Quantidade,Preço Unitário,Total,Linha de Produto,Tipo de Cliente,Gênero,Cidade
Óleo,,30.987058080513062,92.96117424153918,Limpeza,Novo,Outro,Rio de Janeiro
Fruta,,16.52760976896416,115.69326838274912,Higiene,VIP,Outro,Rio de Janeiro
,,31.232186752658986,218.62530726861291,Bebidas,VIP,Masculino,Rio de Janeiro
Macarrão,7,,302.85506248746924,Higiene,VIP,Outro,Belo Horizonte
Sal,5,15.183254785217397,75.91627392608699,Alimentos,Regular,Outro,Porto Alegre
Feijão,,9.411426379417431,37.645705517669725,Bebidas,Regular,Masculino,Belo Horizonte
Sal,8,22.86213302631827,182.89706421054615,Higiene,Regular,Feminino,Curitiba
Açúcar,5,13.461570813775346,67.30785406887674,Alimentos,VIP,Outro,São Paulo
Feijão,8,41.95263048489906,335.6210438791925,Alimentos,Regular,Outro,Porto Alegre
Legumes,8,27.50013369484637,220.00106955877095,Alimentos,VIP,Masculino,Curitiba
,3,25.397280904183415,76.19184271255024,Limpeza,Novo,Outro,São Paulo
Fruta,3,39.72266706103928,119.16800118311784,Bebidas,Novo,Outro,Porto Alegre
Macarrão,,25.63258196994539,128.16290984972696,Limpeza,VIP,Feminino,Curitiba
Açúcar,4,46.9557544377328,187.8230177509312,Limpeza,VIP,Feminino,Porto Alegre
Fruta,5,,144.0542248836011,Alimentos,Regular,Feminino,São Paulo
Açúcar,2,5.984247871013816,11.968495742027631,Bebidas,VIP,Feminino,Curitiba
,2,32.80056355882765,65.6011271176553,Higiene,Regular,Masculino,Rio de Janeiro
Fruta,6,8.932617335549104,53.59570401329462,Bebidas,Novo,Feminino,São Paulo
,9,,424.56659877506206,Alimentos,Novo,Masculino,Porto Alegre
,3,14.435937579018995,43.307812737056985,Higiene,Regular,Masculino,Porto Alegre
Feijão,7,7.1411883278581625,49.98831829500714,Bebidas,Regular,Outro,São Paulo
,2,32.726162337062306,65.45232467412461,Alimentos,VIP,Feminino,Curitiba
Arroz,1,8.941467669041977,8.941467669041977,Alimentos,VIP,Masculino,Porto Alegre
Arroz,6,27.208343594838976,163.25006156903385,Bebidas,VIP,Outro,Porto Alegre
Sal,7,15.924601802104107,111.47221261472875,Limpeza,VIP,Feminino,Porto Alegre
Pão,9,,39.316242997841144,Higiene,Novo,Feminino,Porto Alegre
Açúcar,,49.629006945217284,198.51602778086914,Limpeza,VIP,Masculino,São Paulo
,3,48.34573518528857,145.0372055558657,Alimentos,Novo,Masculino,Belo Horizonte
Arroz,6,,293.17604325720635,Higiene,Novo,Outro,Belo Horizonte
,3,21.014557155756034,63.0436714672681,Bebidas,VIP,Feminino,Curitiba
Óleo,5,28.63550716729455,143.17753583647274,Limpeza,VIP,Masculino,Rio de Janeiro
,2,33.9034765058433,67.8069530116866,Limpeza,Novo,Feminino,São Paulo
Arroz,5,49.55965002659317,247.79825013296585,Higiene,Novo,Outro,Rio de Janeiro
Feijão,6,22.192943686408785,133.15766211845272,Bebidas,Novo,Outro,São Paulo
Sal,6,34.80550086474537,208.8330051884722,Limpeza,VIP,Masculino,São Paulo
Arroz,9,48.96751380694123,440.70762426247103,Higiene,Novo,Outro,São Paulo
Óleo,3,,14.864702283949832,Higiene,Novo,Masculino,São Paulo
Sal,6,18.566597231323318,111.39958338793991,Bebidas,Regular,Masculino,Rio de Janeiro
Leite,1,45.3047571631755,45.3047571631755,Higiene,Regular,Masculino,São Paulo
Macarrão,6,10.440564138688142,62.64338483212885,Alimentos,VIP,Outro,Rio de Janeiro
Legumes,7,11.659138501183037,81.61396950828126,Limpeza,Novo,Outro,Rio de Janeiro
,3,41.764421379521806,125.29326413856542,Higiene,Regular,Masculino,Porto Alegre
Legumes,1,,35.66757679563136,Limpeza,Novo,Outro,Curitiba
,,45.284837674796606,90.56967534959321,Bebidas,Novo,Feminino,Porto Alegre
Arroz,1,1.5052851904766995,1.5052851904766995,Bebidas,Novo,Masculino,Porto Alegre
Macarrão,5,38.596984700645166,192.98492350322584,Bebidas,Novo,Feminino,Rio de Janeiro
Açúcar,5,,10.44731309754056,Alimentos,Novo,Feminino,Porto Alegre
Óleo,5,31.51882962903765,157.59414814518826,Bebidas,VIP,Masculino,São Paulo
Açúcar,,29.892361921195683,149.4618096059784,Higiene,Novo,Outro,Curitiba
Pão,9,5.6329777928454465,50.69680013560902,Limpeza,Regular,Outro,Porto Alegre
,6,29.31995368528041,175.91972211168246,Limpeza,VIP,Feminino,São Paulo
Fruta,5,6.817722944019257,34.08861472009629,Bebidas,Novo,Masculino,Porto Alegre
Feijão,8,14.208071012790045,113.66456810232036,Limpeza,VIP,Outro,Belo Horizonte
,,,59.92480263657308,Limpeza,VIP,Masculino,Curitiba
Fruta,9,,161.38158503946056,Limpeza,Novo,Outro,Curitiba
Macarrão,5,41.2515050055961,206.2575250279805,Alimentos,Regular,Feminino,Porto Alegre
,6,48.78559235576024,292.71355413456143,Alimentos,Regular,Masculino,Rio de Janeiro
,6,10.932678873783196,65.59607324269918,Limpeza,VIP,Feminino,Curitiba
Arroz,6,29.629039342416625,177.77423605449974,Higiene,VIP,Feminino,Porto Alegre
Leite,2,15.078851667946408,30.157703335892815,Bebidas,VIP,Outro,São Paulo
Fruta,8,26.08366801641451,208.66934413131608,Limpeza,Regular,Feminino,Rio de Janeiro
Feijão,1,39.723838948651625,39.723838948651625,Higiene,VIP,Feminino,Porto Alegre
Óleo,3,3.8206739250779878,11.462021775233964,Limpeza,Novo,Outro,Belo Horizonte
Açúcar,,,25.959827934711527,Bebidas,VIP,Feminino,Belo Horizonte
Pão,,,58.318907998417465,Alimentos,Novo,Masculino,Belo Horizonte
,,,132.0852895057189,Alimentos,VIP,Masculino,Curitiba
,5,41.064701067658135,205.32350533829066,Higiene,Novo,Feminino,São Paulo
Óleo,4,31.001266256392736,124.00506502557094,Alimentos,Regular,Outro,São Paulo
Fruta,6,7.275963622051988,43.65578173231192,Bebidas,Novo,Outro,Rio de Janeiro
Açúcar,,,173.67023037351453,Higiene,Novo,Feminino,Curitiba
Leite,1,,5.348459490197285,Bebidas,VIP,Feminino,Rio de Janeiro
,2,29.628059985498496,59.25611997099699,Bebidas,Regular,Masculino,Rio de Janeiro
Macarrão,,7.123071274544484,14.246142549088969,Higiene,VIP,Outro,Porto Alegre
Leite,5,41.90408094874135,209.52040474370676,Higiene,Regular,Feminino,São Paulo
,6,,202.35387366626213,Alimentos,Novo,Masculino,Porto Alegre
Feijão,9,28.64458250155253,257.8012425139728,Higiene,VIP,Outro,Porto Alegre
Óleo,8,39.52726229003932,316.21809832031454,Limpeza,Regular,Masculino,Belo Horizonte
Leite,,40.124208715464256,240.74525229278555,Alimentos,Regular,Outro,Curitiba
Pão,,,130.98446916182752,Alimentos,Regular,Feminino,Belo Horizonte
,1,25.716028837697824,25.716028837697824,Limpeza,VIP,Outro,Rio de Janeiro
Macarrão,5,5.410981576106749,27.054907880533744,Alimentos,Novo,Masculino,Curitiba
Óleo,8,43.53844832327656,348.3075865862125,Bebidas,VIP,Outro,Curitiba
Pão,7,,208.87787086243148,Higiene,Regular,Feminino,Curitiba
,4,,165.05976267056968,Bebidas,VIP,Masculino,Belo Horizonte
Sal,9,31.49934743000957,283.4941268700861,Bebidas,Novo,Outro,Porto Alegre
,9,10.621454367959018,95.59308931163116,Alimentos,Regular,Feminino,Rio de Janeiro
Açúcar,4,48.121249520329116,192.48499808131646,Alimentos,Regular,Masculino,Belo Horizonte
Legumes,8,7.362178616804031,58.89742893443225,Bebidas,Novo,Outro,São Paulo
,5,32.52586942073381,162.62934710366906,Limpeza,VIP,Masculino,Porto Alegre
Legumes,,24.18066841102854,72.54200523308563,Bebidas,VIP,Outro,Curitiba
Macarrão,7,21.88194975011675,153.17364825081725,Limpeza,VIP,Feminino,Curitiba
Leite,1,24.455595102562373,24.455595102562373,Higiene,Novo,Outro,Belo Horizonte
Feijão,1,,9.107720415829933,Bebidas,Regular,Outro,Rio de Janeiro
Macarrão,6,7.263798309764711,43.58278985858827,Alimentos,VIP,Masculino,Porto Alegre
,9,5.879567199264783,52.91610479338305,Limpeza,Novo,Feminino,Rio de Janeiro
Feijão,2,20.964817740474793,41.929635480949585,Alimentos,Regular,Feminino,São Paulo
Pão,3,,41.087111997983854,Alimentos,VIP,Masculino,São Paulo
Fruta,5,9.938912800071511,49.69456400035756,Bebidas,Regular,Outro,Belo Horizonte
Leite,7,29.11337288976534,203.79361022835738,Limpeza,Novo,Outro,Rio de Janeiro
Legumes,3,,87.71080370541708,Bebidas,Novo,Feminino,Belo Horizonte
Fruta,1,,33.96426875056689,Limpeza,VIP,Outro,Porto Alegre
Fruta,7,29.584400525602035,207.09080367921425,Limpeza,Novo,Outro,São Paulo
Pão,5,,213.23422859169807,Bebidas,VIP,Feminino,Porto Alegre
Macarrão,,41.427416376740425,331.4193310139234,Higiene,VIP,Masculino,Porto Alegre
Feijão,,3.6502955483519366,32.85265993516743,Limpeza,VIP,Masculino,São Paulo
Açúcar,,34.58211936498928,242.07483555492496,Higiene,Regular,Feminino,Porto Alegre
Legumes,7,22.908892827914034,160.36224979539824,Alimentos,Novo,Masculino,Curitiba
,,11.540233516872886,11.540233516872886,Alimentos,Novo,Outro,Porto Alegre
Macarrão,,,144.07263772249703,Bebidas,Novo,Feminino,Rio de Janeiro
Fruta,,30.774518921170433,215.42163244819304,Limpeza,Novo,Feminino,Porto Alegre
,,11.83205513400291,23.66411026800582,Bebidas,Novo,Feminino,Rio de Janeiro
Feijão,2,21.91889751184337,43.83779502368674,Limpeza,Regular,Masculino,Rio de Janeiro
Fruta,5,48.911331079971575,244.55665539985787,Higiene,Novo,Feminino,Belo Horizonte
Legumes,4,27.60234109619247,110.40936438476987,Higiene,Regular,Feminino,Belo Horizonte
Açúcar,8,14.325745817822048,114.60596654257638,Higiene,Regular,Feminino,Belo Horizonte
Açúcar,4,12.33502879429551,49.34011517718204,Alimentos,VIP,Feminino,São Paulo
,,8.227437805985073,8.227437805985073,Limpeza,Novo,Outro,São Paulo
Óleo,5,8.823505923053144,44.117529615265724,Limpeza,Novo,Masculino,Curitiba
Arroz,9,3.8300782605033534,34.47070434453018,Higiene,Novo,Masculino,Porto Alegre
Feijão,5,41.31177666015909,206.55888330079546,Alimentos,Regular,Feminino,São Paulo
,4,4.4569555683905175,17.82782227356207,Higiene,Regular,Outro,Belo Horizonte
Açúcar,9,28.85219170349996,259.66972533149965,Limpeza,Novo,Masculino,Porto Alegre
Arroz,2,39.927037015307754,79.85407403061551,Limpeza,Regular,Masculino,São Paulo
Fruta,7,25.024394848117414,175.17076393682188,Bebidas,Novo,Feminino,Curitiba
Leite,9,5.619964070398623,50.57967663358761,Higiene,VIP,Outro,Belo Horizonte
,2,14.047426870351366,28.09485374070273,Bebidas,VIP,Outro,Porto Alegre
Leite,4,10.524463436506464,42.097853746025855,Bebidas,VIP,Outro,Porto Alegre
Arroz,4,,134.78092197945125,Alimentos,VIP,Outro,Curitiba
,7,28.16959417225898,197.18715920581286,Limpeza,Novo,Outro,Belo Horizonte
Óleo,8,19.89897550819816,159.19180406558527,Alimentos,Novo,Outro,Rio de Janeiro
,3,7.863294983709827,23.58988495112948,Bebidas,Regular,Outro,Porto Alegre
,1,40.978144764859316,40.978144764859316,Alimentos,Novo,Outro,São Paulo
Legumes,1,29.223643431857802,29.223643431857802,Limpeza,VIP,Masculino,Curitiba
Arroz,9,35.859421663443264,322.73479497098936,Higiene,Regular,Feminino,Belo Horizonte
,,45.71151987224008,137.13455961672025,Alimentos,VIP,Feminino,Porto Alegre
Pão,,29.00319040976761,29.00319040976761,Higiene,Regular,Outro,Rio de Janeiro
,6,48.94852117154324,293.69112702925946,Higiene,Regular,Feminino,Porto Alegre
Macarrão,5,15.244927312650814,76.22463656325407,Limpeza,Novo,Outro,Curitiba
Feijão,2,13.778670062785574,27.557340125571148,Bebidas,Novo,Feminino,São Paulo
Sal,1,5.297776134273274,5.297776134273274,Limpeza,VIP,Outro,Rio de Janeiro
Óleo,4,41.85513984199128,167.42055936796513,Higiene,VIP,Masculino,Rio de Janeiro
Feijão,3,25.35233183193049,76.05699549579147,Alimentos,Novo,Masculino,São Paulo
Fruta,7,24.187288033367718,169.31101623357404,Alimentos,VIP,Masculino,Porto Alegre
Pão,1,,32.776248606207815,Higiene,Regular,Feminino,Porto Alegre
,4,21.748276343098855,86.99310537239542,Higiene,Regular,Feminino,Porto Alegre
Legumes,,,54.681627240408375,Alimentos,VIP,Feminino,São Paulo
Fruta,3,17.23720893328045,51.71162679984135,Limpeza,Novo,Masculino,Curitiba
Sal,8,10.965894402244258,87.72715521795406,Bebidas,Novo,Outro,Porto Alegre
Arroz,3,,54.2302797527494,Higiene,Novo,Masculino,Rio de Janeiro
Óleo,9,,286.6210661229469,Alimentos,Novo,Feminino,Porto Alegre
Açúcar,7,26.692927203913047,186.85049042739132,Higiene,Regular,Outro,Curitiba
,3,48.10642093064961,144.31926279194883,Higiene,Regular,Masculino,Rio de Janeiro
Óleo,1,17.168418154096628,17.168418154096628,Higiene,VIP,Feminino,São Paulo
Legumes,5,,103.82254392755124,Higiene,Novo,Outro,Rio de Janeiro
Sal,7,,20.1491361199281,Limpeza,Regular,Outro,Porto Alegre
Leite,,28.99898148280735,260.99083334526614,Bebidas,Regular,Masculino,Curitiba
Açúcar,,40.12203189083199,280.85422323582395,Higiene,Regular,Feminino,Rio de Janeiro
Macarrão,8,8.561014599179849,68.48811679343879,Higiene,Novo,Masculino,Belo Horizonte
,,,201.23880650693957,Alimentos,Novo,Masculino,Porto Alegre
Óleo,3,26.50279945116356,79.50839835349069,Limpeza,Novo,Outro,Rio de Janeiro
Açúcar,4,36.24985409031137,144.9994163612455,Limpeza,Regular,Feminino,Porto Alegre
,5,38.595307903875785,192.97653951937892,Bebidas,Regular,Outro,São Paulo
Feijão,7,22.986973485061313,160.9088143954292,Bebidas,Regular,Masculino,Belo Horizonte
Arroz,,1.099051918991238,4.396207675964952,Alimentos,Novo,Outro,Belo Horizonte
Açúcar,,,84.15804003634102,Alimentos,VIP,Feminino,Porto Alegre
Sal,3,18.63248324362203,55.897449730866086,Limpeza,Regular,Outro,Curitiba
Arroz,1,38.86909674657352,38.86909674657352,Higiene,Novo,Feminino,São Paulo
Açúcar,8,33.87974881895624,271.0379905516499,Alimentos,VIP,Masculino,São Paulo
Sal,,12.875466461197764,12.875466461197764,Higiene,VIP,Outro,São Paulo
,7,,46.01735422068249,Bebidas,Regular,Feminino,São Paulo
,9,15.036798160410587,135.3311834436953,Bebidas,Regular,Feminino,Porto Alegre
Macarrão,9,6.010669239425682,54.09602315483114,Limpeza,VIP,Feminino,São Paulo
Legumes,1,17.753879781732792,17.753879781732792,Bebidas,VIP,Masculino,Curitiba
,,,210.78168202474708,Alimentos,VIP,Feminino,Porto Alegre
Fruta,1,12.302787737433471,12.302787737433471,Bebidas,VIP,Feminino,Porto Alegre
Macarrão,3,6.999349991887333,20.998049975662,Alimentos,VIP,Outro,Porto Alegre
Legumes,2,,31.864253253438196,Limpeza,Novo,Masculino,São Paulo
Açúcar,9,20.39454247786299,183.55088230076692,Limpeza,Regular,Masculino,Belo Horizonte
Arroz,8,9.366654425131216,74.93323540104973,Higiene,VIP,Outro,Curitiba
Açúcar,,44.55884907806028,44.55884907806028,Higiene,VIP,Outro,Porto Alegre
Legumes,8,19.31752063705757,154.54016509646056,Bebidas,Regular,Outro,Curitiba
Pão,2,10.893443827642521,21.786887655285042,Limpeza,Novo,Masculino,Porto Alegre
Arroz,1,,14.167203585734484,Higiene,Novo,Masculino,São Paulo
Arroz,,35.164838922542806,246.15387245779965,Higiene,Novo,Masculino,São Paulo
Feijão,,8.798168592559247,17.596337185118493,Alimentos,Novo,Feminino,Porto Alegre
Óleo,,7.651173818192657,68.86056436373391,Limpeza,Novo,Masculino,Rio de Janeiro
Sal,4,,67.34782428089862,Limpeza,Novo,Masculino,Belo Horizonte
,4,49.71488990600311,198.85955962401243,Higiene,VIP,Masculino,São Paulo
Pão,6,1.7928825664184802,10.75729539851088,Limpeza,Regular,Feminino,Belo Horizonte
Açúcar,7,15.644894365359777,109.51426055751844,Limpeza,Novo,Outro,São Paulo
Pão,9,23.655778805186028,212.90200924667425,Higiene,VIP,Masculino,São Paulo
Leite,,,258.38981928818754,Bebidas,VIP,Masculino,Belo Horizonte
Arroz,6,29.856332923177693,179.13799753906616,Limpeza,Regular,Feminino,Porto Alegre
Macarrão,3,34.60477471663942,103.81432414991826,Bebidas,VIP,Feminino,Porto Alegre
Macarrão,,11.501467583988235,46.00587033595294,Alimentos,VIP,Feminino,Porto Alegre
Leite,8,,28.188867611780022,Alimentos,Novo,Feminino,Porto Alegre
Macarrão,1,17.964833545292063,17.964833545292063,Bebidas,Regular,Feminino,Porto Alegre
Macarrão,3,44.617684716704446,133.85305415011334,Alimentos,Regular,Outro,Porto Alegre
Macarrão,2,41.392427377194736,82.78485475438947,Alimentos,VIP,Masculino,São Paulo
Sal,,19.22514283108592,96.12571415542959,Alimentos,VIP,Masculino,Belo Horizonte
Fruta,,26.843437629784006,53.68687525956801,Higiene,Regular,Outro,Porto Alegre
Legumes,6,,250.61105510288309,Higiene,VIP,Masculino,Curitiba
,,33.738656991248995,236.17059893874296,Limpeza,Novo,Outro,Curitiba
,2,42.98387241319969,85.96774482639938,Bebidas,VIP,Outro,Porto Alegre
Pão,8,37.762472199185154,302.09977759348124,Limpeza,VIP,Outro,Rio de Janeiro
Sal,8,34.78550212248877,278.2840169799102,Limpeza,Novo,Masculino,Rio de Janeiro
Pão,,17.94420714661006,71.77682858644025,Limpeza,Regular,Outro,Curitiba
Açúcar,5,23.1067065713033,115.5335328565165,Alimentos,Novo,Outro,Curitiba
Arroz,7,47.13432266269517,329.94025863886617,Alimentos,VIP,Masculino,Curitiba
,,34.39473018035754,309.5525716232179,Higiene,VIP,Feminino,Curitiba
Açúcar,4,8.897636660970639,35.590546643882554,Alimentos,Regular,Feminino,Curitiba
Óleo,1,12.748301266363,12.748301266363,Higiene,VIP,Outro,São Paulo
Legumes,9,41.23533249441467,371.117992449732,Alimentos,Regular,Masculino,Curitiba
,2,4.469398410654698,8.938796821309396,Bebidas,Novo,Feminino,Curitiba
Macarrão,9,,77.3837530880285,Limpeza,Regular,Outro,São Paulo
Leite,8,,130.81878569886868,Limpeza,Novo,Outro,Curitiba
,6,,145.41997655862622,Alimentos,Regular,Feminino,Rio de Janeiro
Arroz,3,8.607900383615483,25.82370115084645,Higiene,Novo,Feminino,Rio de Janeiro
Leite,6,40.69808206549903,244.1884923929942,Higiene,Novo,Masculino,Porto Alegre
Fruta,7,36.5729383500859,256.0105684506013,Higiene,VIP,Outro,Porto Alegre
Óleo,5,,171.8661183270908,Limpeza,VIP,Outro,Curitiba
Legumes,6,33.28505471914419,199.71032831486514,Bebidas,Regular,Masculino,Curitiba
Macarrão,5,36.21277689024563,181.06388445122815,Bebidas,Regular,Feminino,Belo Horizonte
Legumes,2,37.29966067012256,74.59932134024513,Limpeza,Novo,Feminino,Curitiba
,7,,75.03020831915559,Limpeza,VIP,Outro,Curitiba
Feijão,1,41.513847902573154,41.513847902573154,Alimentos,VIP,Outro,Belo Horizonte
Sal,6,46.11605020219428,276.69630121316567,Higiene,Regular,Masculino,Porto Alegre
Macarrão,4,34.916607922026266,139.66643168810506,Alimentos,VIP,Masculino,Rio de Janeiro
Macarrão,,2.7489466895686396,8.246840068705918,Higiene,Novo,Masculino,Curitiba
,3,16.357273421122038,49.071820263366114,Alimentos,Novo,Feminino,Belo Horizonte
Pão,1,45.3019983213008,45.3019983213008,Higiene,VIP,Masculino,Rio de Janeiro
Feijão,4,45.50357271081093,182.0142908432437,Alimentos,VIP,Masculino,Curitiba
Fruta,9,24.52300012759271,220.70700114833437,Limpeza,Regular,Feminino,Rio de Janeiro
Óleo,,2.3837939010625986,19.07035120850079,Alimentos,VIP,Feminino,São Paulo
Leite,6,14.984356565277997,89.90613939166798,Alimentos,Novo,Feminino,Rio de Janeiro
Pão,1,13.915797925677314,13.915797925677314,Limpeza,Novo,Feminino,Belo Horizonte
Legumes,,11.155035303807225,78.08524712665057,Alimentos,Regular,Feminino,Porto Alegre
Leite,,3.1132905818148986,9.339871745444697,Bebidas,Regular,Masculino,São Paulo
Açúcar,6,,46.78129911075519,Alimentos,Regular,Masculino,Belo Horizonte
,2,6.230389820278937,12.460779640557874,Higiene,VIP,Feminino,Porto Alegre
Macarrão,6,,200.03771137912722,Alimentos,Novo,Outro,Curitiba
Sal,3,15.916561052298274,47.74968315689482,Bebidas,VIP,Feminino,Rio de Janeiro
Arroz,,48.98126530885761,440.83138777971845,Alimentos,Novo,Outro,Curitiba
Arroz,8,11.26555060822568,90.12440486580545,Bebidas,VIP,Masculino,Porto Alegre
Leite,8,2.9123021880992788,23.29841750479423,Limpeza,Novo,Masculino,Rio de Janeiro
,7,32.70939670252244,228.96577691765708,Limpeza,Novo,Outro,Curitiba
Leite,2,25.562832504993352,51.125665009986704,Alimentos,VIP,Feminino,Porto Alegre
Feijão,,47.359167783799094,94.71833556759819,Alimentos,Novo,Masculino,Porto Alegre
Óleo,6,49.58621270546803,297.5172762328082,Bebidas,Regular,Masculino,Curitiba
Leite,3,42.31127898287738,126.93383694863215,Higiene,Novo,Outro,Curitiba
Açúcar,3,44.77922103914806,134.33766311744418,Higiene,Novo,Outro,São Paulo
Feijão,,49.938010218688945,49.938010218688945,Alimentos,Regular,Feminino,São Paulo
Arroz,,28.039289080035783,140.1964454001789,Limpeza,VIP,Masculino,São Paulo
Macarrão,3,,82.75233674084743,Alimentos,Regular,Masculino,São Paulo
Arroz,1,17.12258778929669,17.12258778929669,Higiene,Regular,Masculino,São Paulo
Legumes,3,16.28653893498023,48.859616804940686,Alimentos,VIP,Outro,Curitiba
Leite,8,14.874042245492157,118.99233796393726,Alimentos,VIP,Outro,Porto Alegre
Açúcar,4,17.393303947098744,69.57321578839498,Bebidas,Novo,Outro,Belo Horizonte
Feijão,,7.388433502208598,66.49590151987738,Bebidas,Novo,Masculino,Curitiba
Sal,,23.64574359696172,47.29148719392344,Bebidas,VIP,Feminino,Belo Horizonte
Leite,5,42.68742401333848,213.4371200666924,Alimentos,Regular,Outro,Rio de Janeiro
Feijão,,12.040854588522073,48.16341835408829,Higiene,VIP,Feminino,Belo Horizonte
Arroz,1,33.26933014523077,33.26933014523077,Limpeza,VIP,Outro,Belo Horizonte
Legumes,7,,145.8213391983688,Alimentos,VIP,Feminino,Curitiba
Legumes,,43.852762921723524,131.55828876517057,Higiene,VIP,Outro,Rio de Janeiro
Legumes,1,36.639240499453464,36.639240499453464,Higiene,Novo,Outro,Curitiba
,8,31.420990207701838,251.3679216616147,Higiene,VIP,Outro,São Paulo
Legumes,,,28.904562944679874,Alimentos,VIP,Masculino,Rio de Janeiro
Macarrão,1,,24.37448312540977,Higiene,Regular,Feminino,Belo Horizonte
Óleo,6,4.353347669833492,26.12008601900095,Limpeza,VIP,Masculino,Curitiba
Açúcar,5,39.03281291597354,195.16406457986767,Alimentos,VIP,Masculino,Rio de Janeiro
Sal,,42.55929252194423,340.47434017555383,Higiene,Regular,Feminino,Porto Alegre
Leite,4,15.008663821748266,60.034655286993065,Bebidas,Novo,Masculino,Porto Alegre
Açúcar,7,42.411478305181085,296.88034813626757,Alimentos,Novo,Masculino,Porto Alegre
Leite,7,,147.9134777302581,Bebidas,Regular,Feminino,Rio de Janeiro
,1,,19.54556117038109,Alimentos,VIP,Outro,Porto Alegre
Pão,4,1.478794789555327,5.915179158221308,Limpeza,Novo,Outro,Belo Horizonte
Fruta,,37.022829543383104,74.04565908676621,Alimentos,VIP,Masculino,Rio de Janeiro
Legumes,,31.95381894850112,95.86145684550335,Limpeza,VIP,Outro,Rio de Janeiro
Sal,2,45.71842722910958,91.43685445821916,Alimentos,Regular,Outro,Rio de Janeiro
Óleo,,30.257795391726113,30.257795391726113,Higiene,Regular,Outro,Curitiba
Arroz,2,27.847954008846244,55.69590801769249,Higiene,Novo,Outro,São Paulo
,,8.480885438298198,16.961770876596397,Higiene,VIP,Feminino,Rio de Janeiro
Feijão,9,49.28473357181112,443.56260214630004,Limpeza,Regular,Feminino,São Paulo
Macarrão,,19.468682611529445,97.34341305764723,Bebidas,VIP,Outro,Rio de Janeiro
,1,44.87136798139504,44.87136798139504,Bebidas,VIP,Feminino,Curitiba
Sal,3,30.842172673979512,92.52651802193853,Limpeza,Novo,Feminino,Curitiba
Fruta,,,121.27123497991685,Bebidas,Regular,Outro,São Paulo
Legumes,8,31.951796030937874,255.614368247503,Alimentos,Novo,Feminino,Rio de Janeiro
Legumes,9,19.63041119851204,176.67370078660835,Higiene,Regular,Masculino,Belo Horizonte
Macarrão,4,13.987794482503723,55.95117793001489,Higiene,Regular,Feminino,Porto Alegre
Feijão,7,42.55474239806406,297.8831967864484,Alimentos,VIP,Masculino,Belo Horizonte
Leite,,12.14726158762135,48.5890463504854,Alimentos,Regular,Feminino,Belo Horizonte
Sal,7,47.42424083601477,331.9696858521034,Bebidas,VIP,Feminino,Porto Alegre
Óleo,6,29.377208128405286,176.26324877043172,Bebidas,Regular,Outro,São Paulo
Fruta,,,60.56941244532288,Bebidas,Novo,Outro,São Paulo
Legumes,9,38.39132075963562,345.52188683672057,Alimentos,Novo,Masculino,São Paulo
Feijão,8,5.332327622887428,42.658620983099425,Higiene,Novo,Feminino,Curitiba
Macarrão,9,35.239752254928035,317.1577702943523,Bebidas,Novo,Masculino,Curitiba
Pão,3,,104.61798196329671,Bebidas,VIP,Masculino,Porto Alegre
Óleo,,35.19078795401849,140.76315181607396,Limpeza,Regular,Outro,Belo Horizonte
,5,,185.43633696607333,Higiene,VIP,Masculino,Belo Horizonte
,2,13.97428307661187,27.94856615322374,Alimentos,VIP,Outro,Porto Alegre
Leite,8,34.43417845714296,275.4734276571437,Alimentos,Regular,Outro,Rio de Janeiro
Leite,,28.339127555740635,56.67825511148127,Alimentos,Regular,Outro,São Paulo
Óleo,8,20.58019391250749,164.64155130005992,Higiene,Novo,Masculino,Rio de Janeiro
Sal,6,46.08350072481285,276.50100434887713,Limpeza,Regular,Outro,Rio de Janeiro
Óleo,9,49.330476580460015,443.97428922414014,Limpeza,Novo,Masculino,São Paulo
Sal,6,6.2092605281860775,37.25556316911646,Higiene,VIP,Feminino,Curitiba
Fruta,,,195.98530632037046,Alimentos,Regular,Masculino,Belo Horizonte
Legumes,6,12.312882965721702,73.87729779433022,Higiene,Novo,Masculino,São Paulo
,6,,187.87244551160904,Alimentos,Regular,Masculino,Porto Alegre
,7,35.399903123182945,247.7993218622806,Higiene,VIP,Outro,Curitiba
Pão,9,42.07802390742466,378.70221516682193,Higiene,VIP,Masculino,Curitiba
Açúcar,4,6.699682695324147,26.798730781296587,Bebidas,Regular,Masculino,São Paulo
Pão,9,25.191612174485172,226.72450957036654,Bebidas,VIP,Feminino,São Paulo
Leite,7,16.818448311547225,117.72913818083057,Limpeza,Novo,Masculino,São Paulo
Leite,7,37.743743777827625,264.2062064447934,Alimentos,VIP,Masculino,Curitiba
Pão,8,25.015778961897063,200.1262316951765,Higiene,Regular,Outro,Porto Alegre
Sal,7,47.880786134396374,335.1655029407746,Limpeza,Novo,Outro,Curitiba
Sal,2,28.002204891962798,56.004409783925595,Alimentos,Novo,Outro,Rio de Janeiro
Arroz,4,,17.563731699475138,Higiene,VIP,Outro,Curitiba
Pão,3,38.50312979996854,115.50938939990561,Limpeza,VIP,Feminino,São Paulo
Fruta,8,28.98112143393705,231.8489714714964,Bebidas,VIP,Outro,Belo Horizonte
Feijão,,32.69713420693864,32.69713420693864,Alimentos,Regular,Feminino,Curitiba
Arroz,4,,169.79232362603807,Alimentos,Novo,Masculino,Belo Horizonte
